screen_mph,decade,n_valid_measurement,n_excess_computed,n_speed_gt_700mph_diagnostic,mean,sd,p1,p50,p99,sum_excess_min_w,method,n_removed_from_shipped_series,sample,note
150.0,all,513041,391769,117,0.020870260378375433,7.3382172333337445,-20.690731778478852,0.016129032258064058,20.5671632453568,8176.321038175765,full_recompute_stricter_valid_mask,,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
150.0,1990,88920,57445,117,-0.18821605796549118,8.142872359379686,-23.225328017397583,-0.09677419354841277,23.70655107526886,-10812.071449827641,full_recompute_stricter_valid_mask,,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
150.0,2000,146367,117914,117,0.7424865391669244,7.908765945070503,-18.779892948262713,0.44494132056841806,21.240934321418163,87549.55777932872,full_recompute_stricter_valid_mask,,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
150.0,2010,179098,159144,117,-0.4201084416858203,6.894260271349604,-21.0308620689655,-0.2671551031222066,19.527667516871304,-66857.73784364818,full_recompute_stricter_valid_mask,,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
150.0,2020,98656,57266,117,-0.02974587796733057,6.2725513205335774,-20.144254032258015,0.0710718006823754,17.645188172043014,-1703.4274476771525,full_recompute_stricter_valid_mask,,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
200.0,all,508108,387697,117,0.025336948623122264,7.309413626355791,-20.750064516128923,0.022445820433432573,20.55964035964034,9823.058970338632,full_recompute_stricter_valid_mask,,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
200.0,1990,88046,56885,117,-0.1862959497076979,7.979431982899731,-23.26671999999998,-0.09415584415583567,23.71318320146069,-10597.445099122395,full_recompute_stricter_valid_mask,,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
200.0,2000,144579,116364,117,0.751533971507586,7.89939055711127,-18.776302326341096,0.4516129032257936,21.22312951291465,87451.49906050874,full_recompute_stricter_valid_mask,,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
200.0,2010,177565,157534,117,-0.4126124110952322,6.898819835936244,-21.068261904761886,-0.26604454937019284,19.498326086956574,-65000.48356947631,full_recompute_stricter_valid_mask,,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
200.0,2020,97918,56914,117,-0.035676835604093945,6.271860098386612,-20.18151757725035,0.07483276310806986,17.56405552995393,-2030.5114215714027,full_recompute_stricter_valid_mask,,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
50.0,all,,393148,48,0.03474408597879193,8.196160290271855,-20.799264907135775,0.011485832175452515,20.647468982630233,13659.567914390089,naive_filter_shipped_series,0.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
50.0,1990,,57648,48,-0.11103820259136196,11.244032518298724,-23.21291903858321,-0.09814450413682607,23.721290322580632,-6401.130302986834,naive_filter_shipped_series,0.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
50.0,2000,,118167,48,0.7517513635012051,8.554185195424724,-18.89386396121254,0.44444444444444287,21.34301087801089,88832.2033708469,naive_filter_shipped_series,0.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
50.0,2010,,159687,48,-0.4117067630255539,7.082854629208076,-21.040937334217485,-0.2641472868216965,19.645172043010742,-65744.21786726163,naive_filter_shipped_series,0.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
50.0,2020,,57646,48,-0.05251513177338105,6.412499924449929,-20.47549816392432,0.06252240143369647,17.78332350485622,-3027.287286208324,naive_filter_shipped_series,0.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
100.0,all,,392772,48,0.012692193801137577,7.455421253085238,-20.77467741935481,0.009572195395625371,20.57248216917182,4985.138343660408,naive_filter_shipped_series,376.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
100.0,1990,,57642,48,-0.17151135982420518,8.609773315630212,-23.213772928526282,-0.09954470306436747,23.706743615591435,-9886.257802986835,naive_filter_shipped_series,6.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
100.0,2000,,118009,48,0.7351224195528383,7.978164725368348,-18.84405753386401,0.44378531073445515,21.25,86751.0616090109,naive_filter_shipped_series,158.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
100.0,2010,,159498,48,-0.4286262759308818,6.903278950240943,-21.040880802387242,-0.2666666666666586,19.508429824805305,-68365.03375842379,naive_filter_shipped_series,189.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
100.0,2020,,57623,48,-0.060993556460785484,6.388269941480916,-20.467594402086668,0.06055461233729886,17.703604535749317,-3514.631703939842,naive_filter_shipped_series,23.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
150.0,all,,391977,48,0.014407127771125645,7.3910585934628115,-20.732279407757265,0.012280701754391998,20.5671632453568,5647.262722342517,naive_filter_shipped_series,1171.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
150.0,1990,,57483,48,-0.18689135691576866,8.268923739728583,-23.224914824211655,-0.10000000000002274,23.70411223118282,-10743.07586958913,naive_filter_shipped_series,165.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
150.0,2000,,117924,48,0.739353241496122,7.964747165499367,-18.779892948262713,0.44444444444444287,21.24508960573474,87187.49165018869,naive_filter_shipped_series,243.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
150.0,2010,,159205,48,-0.424269480294935,6.8978888149026805,-21.033333333333303,-0.270564516129042,19.528859131728552,-67545.82261035513,naive_filter_shipped_series,482.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
150.0,2020,,57365,48,-0.05667794731808424,6.37516317222882,-20.390853231655687,0.06451612903227044,17.64947947454845,-3251.3304479019025,naive_filter_shipped_series,281.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
200.0,all,,388727,48,0.0032920982886493143,7.350924471666878,-20.769085176149066,0.004487179487185244,20.530218963831786,1279.727491451782,naive_filter_shipped_series,4421.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
200.0,1990,,57086,48,-0.2088598612622055,7.980258922969664,-23.238972240498462,-0.11314941018821756,23.709677419354822,-11922.974040014262,naive_filter_shipped_series,562.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
200.0,2000,,116648,48,0.7299152112975027,7.981274624305809,-18.8361827956989,0.43578777004600866,21.221716891916905,85143.1495674311,naive_filter_shipped_series,1519.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
200.0,2010,,158002,48,-0.4362285898735224,6.908297836137834,-21.065548387096715,-0.282486959725766,19.477407066052123,-68924.98965719629,naive_filter_shipped_series,1685.0,US carriers' airborne time on US-touching international segments,"distance == 0 cells remain exempt from the speed test at every threshold shown (unchanged decision, see DATA-QUALITY SCREEN); threshold NOT changed from the shipped 50 mph -- for sensitivity reporting only. method == 'full_recompute_stricter_valid_mask' re-runs the entire baseline/excess/winsorize pipeline with a stricter validity gate (also cleans contaminated candidates out of OTHER cells' baselines); method == 'naive_filter_shipped_series' instead just drops the flagged cells from the ACTUAL SHIPPED excess_min_w series with no recomputation -- this is the version that reproduces the overseer's cycle-2 diagnostic numbers exactly."
